Employee_No,Employee_Code,Name,Gender,Religion_ID,Marital_Status,Designation_ID,Date_Joined,Date_Resigned,Status,Inactive_Date,Reporting_emp_1,Employment_Category,Employment_Type,Religion,Designation,Year_of_Birth,Basic Salary_0
2461,5387,Prof Shane Heller Jr,Male,1,Married,22,2022-01-01,0000-00-00,Active,0000-00-00,1964,Staff,Contarct Basis,Buddhist,Technical Officer,1986,25000.0
2462,1795158,Mrs Meggie Ankunding,Male,1,Single,80,2022-01-24,2022-03-30,Inactive,2022-03-30,\N,Labour,Contarct Basis,Buddhist,Driver - cab,1996,4480.0
2466,196165,Prof Kurtis Larkin MD,Male,1,Married,31,2022-01-21,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1962,5760.0
2467,1935032,Graciela Miller III,Male,1,Single,31,2022-01-11,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,2001,28132.26666666667
2468,199088,Charity Feil,Male,1,Single,31,2022-01-25,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1994,4480.0
2469,1795159,Miss Ernestine Olson III,Male,1,Married,31,2022-01-25,2022-04-09,Inactive,2022-04-09,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1973,2880.0
2470,193203,Osborne Emmerich,Male,1,Married,31,2022-01-25,2022-02-26,Inactive,2022-02-26,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1981,1920.0
2473,196166,Howard Kihn,Male,1,Married,31,2022-01-24,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1958,4480.0
2474,196167,Destinee Kirlin,Male,1,Married,31,2022-01-25,2022-04-08,Inactive,2022-04-08,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1975,4480.0
2476,203009,Maci Casper,Male,1,Married,31,2022-01-10,2022-03-02,Inactive,2022-03-02,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1990,11200.0
2477,195039,Francis Weimann,Male,1,Married,31,2022-01-27,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1985,3200.0
2478,205004,Lilly Prohaska PhD,Male,1,Single,122,2022-01-14,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Security,1955,11520.0
2480,198149,Amalia Morissette,Male,1,Married,31,2022-01-31,2022-04-17,Inactive,2022-04-17,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1994,640.0
2481,198148,Rubye Olson,Male,1,Married,26,2022-01-29,2022-04-08,Inactive,2022-04-08,\N,Labour,Contarct Basis,Buddhist,Mechanic,1990,2070.0
2482,196168,Verdie McKenzie,Male,1,Single,55,2022-01-25,2022-04-09,Inactive,2022-04-09,\N,Labour,Contarct Basis,Buddhist,Fitter,1999,3840.0
2483,196169,Dr Dean Runolfsson,Male,1,Married,31,2022-01-29,2022-04-02,Inactive,2022-04-02,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1970,1920.0
2484,196170,Abagail Trantow,Female,1,Married,195,2022-01-01,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Data Coordinator,1998,12160.0
2485,196171,Prince Goodwin,Female,1,Married,195,2022-01-04,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Data Coordinator,1996,12160.0
2486,203010,Miss Clementina Kilback,Male,1,Single,31,2022-01-19,2022-04-28,Inactive,2022-04-28,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,2001,6080.0
2487,1795160,Junior Stamm,Male,1,Married,31,2022-02-01,2022-04-02,Inactive,2022-04-02,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1964,13440.0
2488,193205,Eldridge Conroy,Male,1,Single,31,2022-02-01,2022-02-03,Inactive,2022-02-03,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1993,1920.0
2489,197117,Prof Sarai Rodriguez,Male,1,Married,31,2022-01-03,2022-05-11,Inactive,2022-05-11,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1991,11520.0
2490,199089,Dixie Bechtelar,Male,3,Single,124,2022-02-01,2022-02-10,Inactive,2022-02-10,\N,Labour,Contarct Basis,Hindu,Mason,2001,6400.0
2491,195040,Herbert Legros,Male,3,Single,31,2022-02-02,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Hindu,Unskilled Labor,1994,17920.0
2493,1795162,Zula Price IV,Male,1,Single,124,2022-02-03,2022-02-03,Inactive,2022-02-03,\N,Labour,Contarct Basis,Buddhist,Mason,1997,690.0
2495,188015,Oda Flatley Jr,Male,1,Married,31,2022-02-08,2022-04-01,Inactive,2022-04-01,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1973,9600.0
2496,196172,Carley Kunze,Male,1,Married,123,2022-02-01,2022-04-09,Inactive,2022-04-09,\N,Labour,Contarct Basis,Buddhist,Carpenter,1973,15870.0
2498,196174,Norberto Dach,Male,1,Married,31,2022-02-07,2022-02-24,Inactive,2022-02-24,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1981,8320.0
2499,196175,Mrs Kayla Steuber DDS,Male,1,Married,31,2022-02-08,2022-04-08,Inactive,2022-04-08,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1977,9600.0
2500,193206,Nellie Runolfsdottir,Male,1,Married,31,2022-02-09,2022-04-30,Inactive,2022-04-30,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,2002,9600.0
2503,1985017,Emmalee Hoeger,Male,1,Married,4,2022-02-09,2022-04-02,Inactive,2022-04-02,\N,Labour,Contarct Basis,Buddhist,Bar Bender,1973,10844.492857142857
2504,5388,Agnes Leuschke,Male,1,Married,190,2022-02-07,0000-00-00,Active,0000-00-00,\N,Management,Contarct Basis,Buddhist,Head of QS - Post Contract,1980,0.0
2505,5389,Ms Lysanne Welch II,Male,1,Married,158,2022-02-08,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Assistant QS,1996,18000.0
2506,5390,Gerson Ferry,Male,1,Married,33,2022-02-08,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Site Engineer,1968,46000.0
2507,1795164,Hayden Considine V,Male,1,Single,31,2022-02-11,2022-04-01,Inactive,2022-04-01,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,2000,8320.0
2508,193207,Gracie Roob,Male,1,Single,55,2022-02-11,2022-02-18,Inactive,2022-02-18,\N,Labour,Contarct Basis,Buddhist,Fitter,1995,4830.0
2509,193208,Clovis Lakin,Male,1,Single,43,2022-02-04,2022-04-29,Inactive,2022-04-29,\N,Labour,Contarct Basis,Buddhist,Operator - JCB,1995,13800.0
2511,188017,Wilfrid Eichmann IV,Male,1,Married,31,2022-02-08,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1986,9285.67873015873
2512,188018,Mr Stanton Towne DDS,Male,1,Single,31,2022-02-08,2022-04-02,Inactive,2022-04-02,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,2001,9600.0
2513,188019,Carleton Nitzsche MD,Male,1,Married,31,2022-02-08,2022-04-01,Inactive,2022-04-01,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1960,8320.0
2514,188020,Mrs Megane Sanford,Male,1,Married,31,2022-02-14,2022-03-31,Inactive,2022-03-31,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972,7680.0
2515,188021,Mozelle Upton,Male,1,Married,31,2022-02-11,2022-04-06,Inactive,2022-04-06,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1980,9600.0
2516,197118,Anastacio Mosciski,Male,1,Married,31,2022-02-01,2022-03-02,Inactive,2022-03-02,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972,6720.0
2517,197119,Kitty Corwin,Male,1,Married,31,2022-02-01,2022-03-23,Inactive,2022-03-23,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1997,6720.0
2518,197120,Godfrey Haley IV,Male,1,Single,31,2022-02-01,2022-03-23,Inactive,2022-03-23,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976,6080.0
2520,1975011,Reanna Brekke PhD,Male,1,Married,31,2022-02-14,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1970,8066.925714285713
2522,196176,Orland Stiedemann Sr,Male,1,Married,31,2022-02-05,2022-04-09,Inactive,2022-04-09,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972,11200.0
2523,196177,Ottilie Purdy,Male,1,Married,31,2022-02-15,2022-06-17,Inactive,2022-06-17,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1993,6400.0
2524,196178,Dale Glover,Male,1,Married,31,2022-02-15,2022-03-06,Inactive,2022-03-06,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1951,5760.0
2529,196179,Colton Emmerich,Male,1,Married,31,2022-02-22,2022-03-26,Inactive,2022-03-26,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1979,3200.0
2530,201012,Jimmy Gutmann Sr,Male,1,Married,29,2022-02-12,2022-06-28,Inactive,2022-06-28,\N,Labour,Contarct Basis,Buddhist,Cook,1963,10880.0
2531,5393,Marc Spencer,Male,1,Married,163,2022-02-15,0000-00-00,Active,0000-00-00,\N,Management,Contarct Basis,Buddhist,Manager Transport and Logistic,1970,0.0
2533,5395,Samantha Kuvalis,Male,1,Single,33,2022-02-23,2022-05-28,Inactive,2022-05-28,\N,Staff,Contarct Basis,Buddhist,Site Engineer,1994,24000.0
2535,1795166,Yasmin Mertz,Male,1,Married,31,2022-02-26,2022-03-31,Inactive,2022-03-31,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1980,1920.0
2538,193210,Dexter Nader,Male,1,Married,31,2022-03-01,2022-03-03,Inactive,2022-03-03,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1989,1280.0
2540,1945037,Tristin Schmitt DVM,Male,1,Single,31,2022-03-01,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1999,8400.00888888889
2541,188022,Korey Buckridge I,Male,1,Married,31,2022-03-01,2022-04-07,Inactive,2022-04-07,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1968,14720.0
2542,188023,Dr Zoey Mitchell,Male,1,Married,31,2022-03-03,2022-04-25,Inactive,2022-04-25,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1956,9600.0
2543,188024,Aaliyah Torp,Male,1,Married,31,2022-03-03,2022-04-25,Inactive,2022-04-25,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1966,11520.0
2544,182011,Shea Grimes,Male,1,Single,31,2022-03-04,2022-05-19,Inactive,2022-05-19,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1995,15360.0
2545,182012,Randi Beahan IV,Male,1,Single,31,2022-03-04,2022-04-29,Inactive,2022-04-29,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,2002,14720.0
2546,182013,Ebba Quigley,Male,1,Single,31,2022-03-04,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,2002,14720.0
2548,1795168,Sharon Bednar,Male,1,Single,31,2022-03-08,2022-03-10,Inactive,2022-03-10,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,2003,1920.0
2550,1795169,Ms Roxane Adams Jr,Male,1,Married,31,2022-03-08,2022-03-08,Inactive,2022-03-08,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1994,1280.0
2551,198151,Prof Lucio Effertz Jr,Male,1,Single,31,2022-03-08,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1994,15360.0
2552,51033,Maurine Schneider,Male,1,Single,56,2022-03-03,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Helper,1996,0.0
2553,1795171,Prof Nathanial Gerhold,Male,1,Single,31,2022-03-09,2022-03-26,Inactive,2022-03-26,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1988,7680.0
2554,188025,Zelda Kohler,Male,1,Single,53,2022-03-08,2022-04-07,Inactive,2022-04-07,\N,Labour,Contarct Basis,Buddhist,Pipe Fitter,1999,14490.0
2555,5397,Mr Noel Buckridge PhD,Male,1,Single,69,2022-03-01,0000-00-00,Active,0000-00-00,1964,Staff,Contarct Basis,Buddhist,Site Supervisor,2001,20000.0
2557,193212,Dr Alexandro Davis,Male,1,Married,31,2022-03-10,2022-03-23,Inactive,2022-03-23,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1980,7680.0
2558,1795172,Antonette Wunsch,Male,5,Married,31,2022-03-14,2022-04-06,Inactive,2022-04-06,\N,Labour,Contarct Basis,Muslim,Unskilled Labor,1982,7680.0
2559,196181,Rollin Jacobi DDS,Male,1,Married,55,2022-03-10,2022-06-17,Inactive,2022-06-17,\N,Labour,Contarct Basis,Buddhist,Fitter,1972,15180.0
2560,196182,Scottie Murray Jr,Male,1,Married,31,2022-03-10,2022-04-01,Inactive,2022-04-01,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1990,11520.0
2561,198152,Doris Flatley,Male,1,Married,31,2022-03-14,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972,10880.0
2562,5399,Dr Paul Weber V,Female,1,Married,8,2022-03-10,2022-06-24,Inactive,2022-06-24,\N,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1983,48000.0
2563,1935034,Marcelina Boehm,Male,1,Married,31,2022-03-12,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1998,9524.266666666668
2564,1935035,Ms Pinkie Grady DVM,Male,1,Married,31,2022-03-11,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1986,9475.1
2565,5400,Dillon Oberbrunner DDS,Male,1,Married,191,2022-03-15,2022-07-26,Inactive,2022-07-26,\N,Staff,Contarct Basis,Buddhist,Logistic Assistant,1994,30000.0
2566,1935033,Edythe Altenwerth,Male,1,Married,31,2022-03-01,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1999,8400.00888888889
2567,1935036,Gisselle Nitzsche,Male,1,Married,31,2022-03-03,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1996,11185.876666666667
2568,193213,Mr Peyton Kulas,Female,1,Single,30,2022-03-16,2022-05-09,Inactive,2022-05-09,\N,Labour,Contarct Basis,Buddhist,Semi Skilled Labor,1998,8320.0
2569,5401,Elliot Luettgen,Male,1,Single,22,2022-03-10,0000-00-00,Active,0000-00-00,2709,Staff,Contarct Basis,Buddhist,Technical Officer,1991,26000.0
2570,1795173,Albertha O'Conner,Male,1,Married,31,2022-03-19,2022-03-29,Inactive,2022-03-29,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1995,3840.0
2572,5403,Miss Oleta Rath,Male,1,Married,192,2022-03-21,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Assistant Planning Engineer,1995,25000.0
2573,5404,Delfina Fay DVM,Male,1,Single,7,2022-03-21,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Store Keeper,2000,22000.0
2574,5405,Davon Rath,Male,1,Single,33,2022-03-21,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Site Engineer,1995,32000.0
2575,5406,Jewell Sipes,Male,5,Married,6,2022-03-22,2022-04-04,Inactive,2022-04-04,\N,Staff,Contarct Basis,Muslim,Project Manager,1964,120000.0
2576,1985018,Mr Easton Balistreri,Male,1,Married,4,2022-03-19,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Bar Bender,1975,5640.983809523808
2577,1985019,Guiseppe Schultz,Male,1,Married,4,2022-03-19,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Bar Bender,1990,5640.983809523808
2578,1985020,Dan Connelly,Male,1,Married,4,2022-03-19,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Bar Bender,1974,5640.983809523808
2579,1985021,Dr Blaise Lebsack,Male,1,Married,4,2022-03-19,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Bar Bender,1987,5640.983809523808
2580,1985022,Lee Beatty,Male,1,Married,4,2022-03-19,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Bar Bender,1995,5640.983809523808
2581,1985023,Aliyah Mohr,Male,1,Married,4,2022-03-19,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Bar Bender,1987,5640.983809523808
2582,1985024,Miss Queenie VonRueden V,Male,1,Married,4,2022-03-19,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Bar Bender,1972,5640.983809523808
2586,1935037,Philip Lowe,Male,1,Single,31,2022-03-14,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1993,9015.382857142857
2588,201013,Mr Gavin Dach,Male,1,Single,31,2022-03-25,2022-09-05,Inactive,2022-09-05,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,2002,4480.0
2592,5410,Mr Joan Effertz,Male,5,Married,22,2022-04-06,2022-08-31,Inactive,2022-08-31,\N,Staff,Contarct Basis,Muslim,Technical Officer,1997,30000.0
2593,5411,Else Hyatt,Male,1,Married,8,2022-04-18,2022-05-03,Inactive,2022-05-03,\N,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1997,25500.0
2594,5412,Adrain Welch,Male,3,Single,8,2022-04-18,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Hindu,Quantity Surveyor,1997,25000.0
2597,5414,Mr Greg Mayer DDS,Male,1,Married,22,2022-04-19,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Technical Officer,1994,30000.0
2598,1945039,Dean Zemlak,Male,1,Married,4,2022-04-23,0000-00-00,Active,0000-00-00,\N,Labour,Permanant,Buddhist,Bar Bender,1987,17129.6
2599,1945040,Talon Hudson,Male,1,Married,124,2022-04-25,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Mason,1968,10247.893333333333
2600,51034,Prof Trevor Ledner,Male,1,Married,56,2022-04-26,2022-05-04,Inactive,2022-05-04,\N,Labour,Contarct Basis,Buddhist,Helper,1986,0.0
2601,5416,Miss Alene Stokes DVM,Male,1,Married,90,2022-04-28,2022-08-27,Inactive,2022-08-26,\N,Staff,Contarct Basis,Buddhist,Assistant manager - HR,1987,60000.0
2602,1945041,Alana Friesen Sr,Male,1,Married,31,2022-04-26,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1965,8339.86
2603,1945042,Lia Dietrich DVM,Male,1,Married,31,2022-04-27,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972,8004.5
2604,5418,Price Zieme,Male,1,Married,78,2022-05-03,2022-09-19,Inactive,2022-09-19,\N,Staff,Contarct Basis,Buddhist,Assistant Accountant,1989,70000.0
2606,1935039,Mr Brant Stracke,Male,1,Married,1,2022-05-01,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Skilled Labor,1991,63360.0
2607,1935040,Scot Christiansen,Male,1,Married,31,2022-05-04,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972,34440.0
2614,1935041,Maeve Mraz,Male,1,Single,31,2022-05-25,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1993,3280.0
2615,1935042,Marge Kemmer,Male,1,Single,31,2022-05-25,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1993,14731.029999999997
2616,1935043,Dr Orville Schmidt V,Male,1,Single,31,2022-05-25,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1993,14731.029999999997
2617,1935044,Maverick Doyle DVM,Male,1,Single,31,2022-05-25,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1993,24600.0
2637,193215,Troy Beier,Male,1,Married,24,2022-06-20,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Driver,1987,4140.0
2642,5420,Mireya Crooks,Male,1,Married,104,2022-07-14,2022-11-04,Inactive,2022-11-04,\N,Management,Contarct Basis,Buddhist,Accountant,1965,0.0
2643,193216,Prof Stone Kunze,Male,1,Married,54,2022-07-20,0000-00-00,Active,0000-00-00,673,Labour,Contarct Basis,Buddhist,Lab Technician,1986,5175.0
2701,5424,Ilene Stehr DVM,Female,1,Single,143,2022-08-26,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,HR Assistant,1996,20000.0
2705,193219,Jordon Hickle I,Male,1,Married,31,2022-08-29,0000-00-00,Active,0000-00-00,\N,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972,1920.0
2709,5425,Arvilla Jenkins,Female,1,Married,33,2022-09-01,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Site Engineer,1989,60000.0
2715,50047,Mrs Mara Gleason I,Male,1,Married,38,2022-09-01,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Office Assistant,1965,27000.0
2734,5426,Mortimer Lindgren DDS,Male,1,Single,8,2022-09-26,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1988,50000.0
2737,5427,Prof Ismael Prosacco,Male,1,Married,78,2022-09-27,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Assistant Accountant,1984,50000.0
2771,5429,Dr Bertram Emard,Male,1,Married,198,2022-10-06,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Projects Officer,1981,100000.0
2831,5433,Ms Katelin Medhurst,Male,1,Single,111,2022-10-25,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Management Trainee,1996,25000.0
2836,5434,Janis Borer Jr,Female,1,Single,17,2022-11-01,2022-12-22,Inactive,2022-12-22,\N,Staff,Contarct Basis,Buddhist,Account Executive,1993,25000.0
2890,5479,Delphia Haley,Male,1,Single,8,2022-11-21,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1994,25000.0
2972,5480,Lance Stanton,Male,1,Single,201,2022-12-05,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Software Developer,1997,20000.0
2973,5481,Chauncey Reilly,Male,1,Single,8,2022-12-08,0000-00-00,Active,0000-00-00,\N,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1990,30000.0
3041,5482,Sudath,Male,1,Married,104,2022-12-20,0000-00-00,Active,0000-00-00,\N,Management,Contarct Basis,Buddhist,Accountant,1979,50000.0
